2019/12/11 01:50:55,2396024
2019/12/11 01:51:16,2384008
2019/12/11 01:51:46,2395061
2019/12/11 01:52:16,2408416
2019/12/11 01:52:47,2391285
2019/12/11 01:53:17,2391095
2019/12/11 01:53:47,2373007
2019/12/11 01:54:17,2402888
2019/12/11 01:54:48,2385082
2019/12/11 01:55:18,2404686
2019/12/11 01:55:48,2378024
2019/12/11 01:56:19,2394011
2019/12/11 01:56:49,2378005
2019/12/11 01:57:20,2421280
2019/12/11 01:57:50,2404215
2019/12/11 01:58:20,2394632
2019/12/11 01:58:50,2420500
2019/12/11 01:59:21,2428631
2019/12/11 01:59:51,2404346
2019/12/11 02:00:22,2415058
2019/12/11 02:00:52,2439849
2019/12/11 02:01:22,2428278
2019/12/11 02:01:53,2425227
2019/12/11 02:02:23,2449171
2019/12/11 02:02:54,2419696
2019/12/11 02:03:24,2444526
2019/12/11 02:03:54,2427454
2019/12/11 02:04:25,2440478
2019/12/11 02:04:55,2448003
2019/12/11 02:05:25,2480242
2019/12/11 02:05:56,2479181
2019/12/11 02:06:26,2471409
2019/12/11 02:06:56,2454691
2019/12/11 02:07:27,2432026
2019/12/11 02:07:57,2453621
2019/12/11 02:08:27,2448470
2019/12/11 02:08:58,2441770
2019/12/11 02:09:28,2471319
2019/12/11 02:09:58,2467700
2019/12/11 02:10:29,2476818
2019/12/11 02:10:59,2481314
2019/12/11 02:11:29,2464121
2019/12/11 02:12:00,2505460
2019/12/11 02:12:30,2493195
2019/12/11 02:13:00,2485773
2019/12/11 02:13:31,2481663
2019/12/11 02:14:01,2483663
2019/12/11 02:14:31,2488722
2019/12/11 02:15:01,2511647
2019/12/11 02:15:32,2530994
2019/12/11 02:16:02,2546088
2019/12/11 02:16:32,2513844
2019/12/11 02:17:03,2531134
2019/12/11 02:17:33,2545109
2019/12/11 02:18:03,2521576
2019/12/11 02:18:33,2522340
2019/12/11 02:19:04,2527497
2019/12/11 02:19:34,2553384
2019/12/11 02:20:04,2539575
2019/12/11 02:20:35,2543393
2019/12/11 02:21:05,2562571
2019/12/11 02:21:35,2557901
2019/12/11 02:22:05,2553794
2019/12/11 02:22:36,2574047
2019/12/11 02:23:06,2569863
2019/12/11 02:23:36,2569214
2019/12/11 02:24:07,2575914
2019/12/11 02:24:37,2547607
2019/12/11 02:25:07,2577027
2019/12/11 02:25:38,2607570
2019/12/11 02:26:08,2589640
2019/12/11 02:26:38,2571832
2019/12/11 02:27:08,2592554
2019/12/11 02:27:39,2598860
2019/12/11 02:28:09,2582717
2019/12/11 02:28:39,2559947
2019/12/11 02:29:10,2619315
2019/12/11 02:29:40,2623453
2019/12/11 02:30:10,2588806
2019/12/11 02:30:41,2591339
2019/12/11 02:31:11,2577725
2019/12/11 02:31:41,2622193
2019/12/11 02:32:12,2594655
2019/12/11 02:32:42,2631609
2019/12/11 02:33:12,2626149
2019/12/11 02:33:42,2623073
2019/12/11 02:34:13,2610076
2019/12/11 02:34:43,2621432
2019/12/11 02:35:13,2674366
2019/12/11 02:35:44,2664315
2019/12/11 02:36:14,2646107
2019/12/11 02:36:44,2640588
2019/12/11 02:37:15,2636617
2019/12/11 02:37:45,2675650
2019/12/11 02:38:15,2659347
2019/12/11 02:38:46,2677719
2019/12/11 02:39:16,2660377
2019/12/11 02:39:46,2691213
2019/12/11 02:40:17,2686398
2019/12/11 02:40:47,2692031
2019/12/11 02:41:17,2679999
2019/12/11 02:41:47,2676505
2019/12/11 02:42:18,2691904
2019/12/11 02:42:48,2730141
2019/12/11 02:43:18,2716461
2019/12/11 02:43:49,2701468
2019/12/11 02:44:19,2674873
2019/12/11 02:44:49,2677202
2019/12/11 02:45:20,2709308
2019/12/11 02:45:50,2703543
2019/12/11 02:46:20,2701005
2019/12/11 02:46:50,2702382
2019/12/11 02:47:21,2696778
2019/12/11 02:47:51,2702291
2019/12/11 02:48:21,2702885
2019/12/11 02:48:52,2706174
2019/12/11 02:49:22,2716781
2019/12/11 02:49:52,2714676
2019/12/11 02:50:23,2703927
2019/12/11 02:50:53,2684725
2019/12/11 02:51:23,2705638
